"",(58.0840122),(49.5548073),(46.8567142),(55.2709127),(57.7272051),(24.8864926),(53.1660451),
I-Non,,,,,,,,90903
PWD,,,,,,,,(55.4490884)
Stage,GOPENO,GSCO,GNT1O,GOBCO
I,56429,83515,132486,70675
"",(75.3402820),(59.9249812),(16.9363708),(67.9544349)
Stage,DEFOPENS,ORPHAN,EWS
I,,,107387
"",,,(42.9215913)
I-Non,80215,,
Defence,(62.3996115),,
VII,,76291,
"",,(64.4805659),
Stage,GOPENH,GOBCH,LOPENH,LOBCH
I,15532,16748,13966,17917
"",(93.8260094),(93.2969235),(94.4442262),(92.8392664)
Stage,GOPENO,GSTO,GNT2O,LOPENO
I,13705,42258,33060,20122
"",(94.6161590),(82.2515860),(86.3437564),(91.8049290)
Stage,GOPENH,GOBCH,LOPENH,LOBCH
I,20165,20770,19776,20595
"",(91.8049290),(91.6889238),(92.1155289),(91.7186508)
Stage,GOPENO,GVJO,GOBCO,LOPENO
I,16055,68831,16889,22293
"",(93.6017282),(69.2172491),(93.2464234),(90.9958615)
Stage,DEFOPENS,EWS
I,32008,23953
"",(86.8476463),(90.2424513)
Stage,GOPENH,GSCH,LSTH,PWDOPENH
I,50002,66884,,
"",(78.5775598),(69.7774101),,
I-Non,,,,53054
PWD,,,,(77.0079706)
VII,,,55620,
"",,,(75.8958975),
Stage,GOPENO,GSCO,GOBCO
I,56949,69136,61837
"",(75.1725431),(69.0354573),(73.0265619)
Stage,DEFOPENS,TFWS
I,117631,44764
"",(33.2472877),(81.0352521)
Stage,GOPENH,GSCH,GSTH,GNT2H,GOBCH,LOPENH,LSCH,LSTH,PWDOPENH
I,29669,59934,138364,41320,38460,27916,46538,,130845
"",(87.9332333),(73.4246062),(8.7187144),(82.5401330),(84.2006246),(88.6173431),(80.2375547),,(18.8110994)
VII,,,,,,,,36217,
"",,,,,,,,(85.1488129),
Stage,GOPENO,GSCO,GSTO,GNT2O,GOBCO,LOPENO,LSCO
I,33180,66975,,85760,34020,36897,58052
"",(86.3437564),(69.7774101),,(58.7429854),(86.0109616),(84.5084815),(75.0737739)
VII,,,34409,,,,
"",,,(85.8062103),,,,
Stage,TFWS,DEFROBCS,ORPHAN,EWS
I,16593,55216,,45338
"",(93.3965459),(76.2843676),,(80.9858625)
VII,,,36915,
"",,,(84.5084815),
Stage,GOPENH,GSTH,GOBCH,LOPENH,LSTH,PWDOPENH
I,65400,,70535,60967,,
"",(71.1698646),,(68.3823818),(73.2701208),,
I-Non,,,,,,70313
PWD,,,,,,(68.3823818)
VII,,66271,,,66015,
"",,(70.5106049),,,(70.6180504),
Stage,GOPENO,GSCO,LOPENO,LSTO,LOBCO
I,94943,109848,106333,,110438
"",(52.5567137),(40.6521983),(43.5071268),,(39.9251777)
VII,,,,81058,
"",,,,(61.6397637),
Stage,TFWS,EWS
I,38229,78233
"",(84.2081516),(63.6910141)
Stage,GOPENS,GSCS,GSTS,GVJS,GNT1S,GOBCS,LOPENS,LSCS,LSTS,LNT2S,LNT3S,LOBCS,PWDOPENS,DEFOPENS,TFWS,ORPHAN,EWS
I,87756,112909,126867,98558,131471,91123,81905,109404,,121156,,89389,,,53850,,131167
"",(57.7272051),(37.7324111),(23.5805396),(49.6143282),(18.1280678),(55.2985075),(61.4328470),(41.0926455),,(29.4111028),,(56.6563970),,,(76.8390440),,(18.4453326)
I-Non,,,,,,,,,,,,,,96962,,,
Defence,,,,,,,,,,,,,,(50.8083922),,,
I-Non,,,,,,,,,,,,,96665,,,,
PWD,,,,,,,,,,,,,(51.0567213),,,,
VII,,,101189,,,,,,96404,,100568,,,,,95143,
"",,,(47.3870980),,,,,,(51.4762755),,(48.0589023),,,,,(52.5521047),
Stage,GOPENS,GSCS,GSTS,GVJS,GNT1S,GNT2S,GOBCS,LOPENS,LSCS,LSTS,LOBCS,DEFOPENS,TFWS,ORPHAN,EWS
I,26936,27324,103315,33402,32710,43908,27460,23071,36303,96520,24826,90934,14996,,22630
"",(88.9904805),(88.8028432),(46.1690466),(86.1668982),(86.5566392),(81.4853713),(88.7938441),(90.6251228),(85.1488129),(51.0567213),(89.9662416),(55.4490884),(94.0441452),,(90.8072168)
VII,,,,,,,,,,,,,,27585,
"",,,,,,,,,,,,,,(88.7549097),
Stage,GOPENS,GSCS,GSTS,GNT2S,GOBCS,LOPENS,LSTS,LOBCS,PWDOPENS,DEFOPENS,ORPHAN,EWS
I,33450,41841,,44741,34997,30922,,31913,,81476,,45677
"",(86.1668982),(82.3346823),,(81.0352521),(85.4445126),(87.2543136),,(86.8476463),,(61.4332053),,(80.8641005)
I-Non,,,,,,,,,,31111,,
Defence,,,,,,,,,,(87.2113119),,
I-Non,,,,,,,,,35167,,,
PWD,,,,,,,,,(85.4157370),,,
VII,,,35413,,,,35281,,,,35367,
"",,,(85.3410413),,,,(85.3534944),,,,(85.3410413),
Stage,GOPENS,GSCS,GSTS,LOPENS,LSTS,LVJS,LOBCS,PWDOPENS,DEFOPENS,EWS
I,38417,52197,,31641,,47546,37724,,,69713
"",(84.2006246),(77.7994669),,(86.9739855),,(79.7907966),(84.3950599),,,(68.8122862)
I-Non,,,,,,,,,28424,
Defence,,,,,,,,,(88.2803409),
I-Non,,,,,,,,27937,,
PWD,,,,,,,,(88.6173431),,
VII,,,38531,,35829,,,,,
"",,,(84.0516274),,(85.1782223),,,,,
Stage,GOPENS,GSTS,GOBCS,LOPENS,LSCS,LSTS,LNT3S,PWDOPENS,DEFOPENS,TFWS
I,61204,,64335,57919,84965,,126449,,,45005
"",(73.2522683),,(71.4000828),(75.0737739),(59.6839864),,(24.0591998),,,(81.0174211)
I-Non,,,,,,,,,61577,
Defence,,,,,,,,,(73.1851907),
I-Non,,,,,,,,59374,,
PWD,,,,,,,,(74.0797795),,
VII,,64927,,,,60285,,,,
"",,(71.2687819),,,,(73.4109953),,,,
Stage,GOPENS,GSCS,GSTS,GNT1S,GNT2S,GOBCS,LOPENS,LSTS,LOBCS,PWDOPENS,DEFOPENS,TFWS,ORPHAN,EWS
I,53808,63630,,57717,63587,56790,53180,,55217,,85006,38709,,73279
"",(76.8390440),(71.6671025),,(75.1338688),(71.6671025),(75.1725431),(76.9213416),,(76.2843676),,(59.6839864),(83.8780770),,(66.6716379)
I-Non,,,,,,,,,,,48406,,,
Defence,,,,,,,,,,,(79.5863208),,,
I-Non,,,,,,,,,,54013,,,,
PWD,,,,,,,,,,(76.7693871),,,,
VII,,,57457,,,,,54257,,,,,56934,
"",,,(75.1476841),,,,,(76.7173434),,,,,(75.1725431),
Stage,GOPENS,GSCS,GSTS,GVJS,GNT2S,GNT3S,GOBCS,LOPENS,LSTS,LVJS,LNT2S,LNT3S,LOBCS,PWDOPENS,DEFOPENS,TFWS,ORPHAN,EWS
I,83386,96617,,116826,106643,,85117,73195,,,89998,,83988,,,66114,,132715
"",(60.7504090),(51.0567213),,(34.1365462),(43.2248410),,(58.8704519),(66.6716379),,,(55.8997381),,(59.9156802),,,(70.6180504),,(16.2430441)
II,,,,,,,,,,121757,,,,,,,,
"",,,,,,,,,,(29.2444305),,,,,,,,
I-Non,,,,,,,,,,,,,,,80268,,,
Defence,,,,,,,,,,,,,,,(62.3996115),,,
I-Non,,,,,,,,,,,,,,91061,,,,
PWD,,,,,,,,,,,,,,(55.2985075),,,,
VII,,,89901,,,86091,,,87585,,,90491,,,,,87660,
"",,,(55.8997381),,,(58.7124464),,,(58.0840122),,,(55.7163295),,,,,(57.7272051),
Stage,GOPENH,GSTH,GVJH,GOBCH,LOPENH,LSCH,LNT1H,LOBCH,PWDOPENH
I,81875,,121645,98952,78895,86135,117460,89917,
"",(61.4328470),,(29.3464077),(49.5548073),(63.3857031),(58.5474069),(33.3408586),(55.8997381),
I-Non,,,,,,,,,83139
PWD,,,,,,,,,(60.7504090)
VII,,93348,,,,,,,
"",,(53.6496624),,,,,,,
Stage,GSTO,GNT3O,GOBCO
I,,116351,100925
"",,(35.1345873),(47.6387427)
VII,102535,,
"",(46.4534231),,
Stage,DEFOPENS,TFWS
I,,72163
"",,(67.1534217)
I-Non,83087,
Defence,(60.8798115),
Stage,GOPENH,GSCH,GSTH,GVJH,GNT2H,GOBCH,LOPENH,LSCH,PWDOPENH,PWDOBCH
I,33886,35326,115433,57007,49217,38615,30338,47231,,
"",(86.0392540),(85.3534944),(35.6245090),(75.1687111),(79.2648162),(84.0516274),(87.5056399),(79.8081214),,
I-Non,,,,,,,,,35647,34415
PWD,,,,,,,,,(85.2500884),(85.8062103)
Stage,GOPENO,GSCO,GSTO,GNT1O,GNT2O,GOBCO,LOPENO,LSCO,LVJO,LOBCO
I,53281,58334,119090,62819,67059,61503,55367,81267,100186,56366
"",(76.9213416),(74.8671904),(32.3095051),(72.3082536),(69.7774101),(73.1851907),(76.0463981),(61.4332053),(48.9725355),(75.3496766)
Stage,DEFOPENS,DEFOBCS,,TFWS,ORPHAN,EWS
I,121349,,9505,,,67411
"",(29.4111028),,(96.2813957),,,(69.6924231)
I-Non,35991,38530,,,,
Defence,(85.1782223),(84.0516274),,,,
VII,,,,,36115,
"",,,,,(85.1537884),
Stage,GOPENH,GSCH,GVJH,GNT1H,GOBCH,LOPENH,LOBCH,PWDOPENH
I,65799,78844,93237,81862,67449,38255,63913,
"",(71.0587355),(63.3857031),(53.6496624),(61.4328470),(69.6572694),(84.2081516),(71.6354089),
I-Non,,,,,,,,66539
PWD,,,,,,,,(70.2813361)
Stage,GOPENO,GSCO,GOBCO,LOPENO
I,101049,114674,104362,90438
"",(47.6387427),(36.1619626),(45.6445719),(55.7163295)
Stage,DEFOPENS,EWS
I,,119209
"",,(32.3095051)
I-Non,66150,
Defence,(70.6180504),
Stage,GOPENH,GNT2H,GOBCH,LOPENH,LSTH,LNT1H,LOBCH,PWDOPENH
I,58811,75222,61718,52017,,79002,60665,
"",(74.1935484),(65.3263316),(73.1851907),(77.9969992),,(63.3857031),(73.3779089),
I-Non,,,,,,,,51130
PWD,,,,,,,,(78.1143775)
VII,,,,,61596,,,
"",,,,,(73.1851907),,,
Stage,GOPENO,GSCO,GSTO,LOPENO,LOBCO
I,75763,89841,,69584,73351
"",(65.1075350),(55.9130075),,(68.8122862),(66.6716379)
VII,,,76457,,
"",,,(64.4805659),,
Stage,DEFOPENS,TFWS,EWS
I,,38408,102095
"",,(84.2006246),(46.8567142)
I-Non,61126,,
Defence,(73.2522683),,
Stage,GOPENH,GSTH,GOBCH,LSCH,LSTH,LNT3H,PWDOPENH
I,91594,,96685,93154,,,
"",(55.2709127),,(51.0567213),(53.8156961),,,
I-Non,,,,,,,99425
PWD,,,,,,,(49.4761567)
VII,,98570,,,91343,81648,
"",,(49.6143282),,,(55.2709127),(61.4328470),
Stage,GOPENO,GSTO,GOBCO
I,112619,,129622
"",(38.8357386),,(20.3198986)
VII,,131607,
"",,(18.1280678),
Stage,GVJO,LOPENO,LOBCO
I,81383,71351,72365
"",(61.4332053),(67.5703113),(66.9527897)
Stage,DEFOPENS,TFWS,EWS
I,,71127,114426
"",,(67.7119280),(36.3578395)
I-Non,96501,,
Defence,(51.0567213),,
Stage,GOPENH,GSCH,GSTH,GNT3H,GOBCH,LOPENH,PWDOPENH
I,45239,53070,53266,110203,45866,31545,
"",(81.0090469),(77.0079706),(76.9213416),(39.9699925),(80.7328826),(86.9739855),
I-Non,,,,,,,49179
PWD,,,,,,,(79.2648162)
VII,,,48314,,,,
"",,,(79.5863208),,,,
Stage,GOPENO,GOBCO,LSCO,LSTO
I,63269,64565,75725,
"",(71.8303504),(71.3590844),(65.1075350),
VII,,,,65267
"",,,,(71.1698646)
Stage,DEFOPENS,EWS
I,,78753
"",,(63.3857031)
I-Non,44973,
Defence,(81.0174211),
Stage,GOPENH,GSCH,GSTH,GNT1H,GNT2H,LOPENH,LSTH,PWDOPENH
I,85647,114429,,126746,109936,78775,98275,
"",(58.7429854),(36.3578395),,(23.8907594),(39.9699925),(63.3857031),(49.6513702),
I-Non,,,,,,,,88669
PWD,,,,,,,,(56.7405028)
VII,,,87345,,,,,
"",,,(58.0840122),,,,,
Stage,GOPENO,GNT3O
I,110710,
"",(39.9066862),
VII,,140675
"",,(4.9294633)
Stage,GSCO,GSTO
I,99839,
"",(49.0455617),
VII,,94546
"",,(52.7422372)
Stage,DEFOPENS,TFWS
I,,73401
"",,(66.4309764)
I-Non,79018,
Defence,(63.3857031),
Stage,GOPENH,GSCH,GSTH,GVJH,GNT1H,GNT3H,GOBCH,LOPENH,LSCH,LSTH,LVJH,LOBCH,PWDOPENH,PWDOBCH
I,38994,40866,129346,57202,40274,54073,39676,38482,37333,113863,46296,36477,,
"",(83.6387222),(83.0041152),(20.9244385),(75.1687111),(83.2892137),(76.7693871),(83.4053417),(84.0516274),(84.4494892),(36.6068088),(80.4126032),(84.9532361),,
I-Non,,,,,,,,,,,,,40345,39372
PWD,,,,,,,,,,,,,(83.2892137),(83.4300164)
Stage,GOPENO,GSTO,GVJO,GOBCO,LOPENO,LSTO,LOBCO
I,30603,131509,54159,41154,34413,89948,35420
"",(87.4150328),(18.1280678),(76.7693871),(82.8695230),(85.8062103),(55.8997381),(85.3410413)
Stage,DEFOBCS,EWS
I,140175,56096
"",(5.8837392),(75.8673530)
Stage,GOPENH,GSTH,GNT1H,GOBCH,LOPENH,LSCH,PWDOPENH
I,45461,,51598,47130,42682,45103,
"",(80.9858625),,(78.0675570),(80.0408747),(82.2034564),(81.0090469),
I-Non,,,,,,,43199
PWD,,,,,,,(81.8555930)
VII,,48848,,,,,
"",,(79.4628516),,,,,
Stage,GOPENO,GSTO,GNT3O,LOPENO
I,51265,136266,70258,44462
"",(78.1143775),(11.4340144),(68.3823818),(81.1192722)
Stage,DEFOPENS,ORPHAN,EWS
I,,,67764
"",,,(69.6572694)
I-Non,43787,,
Defence,(81.5104589),,
VII,,48148,
"",,(79.5863208),
Stage,GOPENH,GSCH,GSTH,GNT1H,GOBCH,LOPENH,LSCH,LSTH,LNT1H,LNT2H,LOBCH,PWDOPENH
I,56236,64518,,64602,62841,55523,62651,,63843,73046,62219,
"",(75.3496766),(71.3590844),,(71.3590844),(72.3082536),(76.0463981),(72.3082536),,(71.6671025),(66.6716379),(72.6119403),
I-Non,,,,,,,,,,,,61063
PWD,,,,,,,,,,,,(73.2701208)
VII,,,62158,,,,,62244,,,,
"",,,(72.6119403),,,,,(72.6119403),,,,
Stage,GOPENO,GSCO,GSTO,GOBCO,LOPENO,LSCO,LSTO,LOBCO
I,70309,95149,,76564,56142,97010,,63868
"",(68.3823818),(52.5521047),,(64.4512569),(75.3496766),(50.8083922),,(71.6671025)
VII,,,77802,,,,62465,
"",,,(63.9730640),,,,(72.3940120),
Stage,DEFOPENS,TFWS,ORPHAN,EWS
I,,42212,,73902
"",,(82.2515860),,(66.3914919)
I-Non,60530,,,
Defence,(73.3779089),,,
VII,,,58979,
"",,,(74.1935484),
Stage,GOPENH,GSCH,GSTH,GNT2H,GNT3H,GOBCH,LOPENH,LSCH,LSTH,LOBCH,PWDOPENH
I,92816,96480,,106740,,98430,56336,97264,,84657,
"",(53.8156961),(51.0567213),,(43.2248410),,(49.6143282),(75.3496766),(50.6107355),,(59.8623853),
I-Non,,,,,,,,,,,76176
PWD,,,,,,,,,,,(64.4805659)
VII,,,100496,,98574,,,,87449,,
"",,,(48.0589023),,(49.6143282),,,,(58.0840122),,
Stage,GOPENO,GSTO,GOBCO,LOPENO
I,118279,,121466,116503
"",(32.6609746),,(29.3464077),(34.1818319)
VII,,125999,,
"",,(24.5412844),,
Stage,GNT2O,LNT1O
I,109180,121167
"",(41.1609401),(29.4111028)
Stage,DEFOPENS,EWS
I,,137436
"",,(9.7383065)
I-Non,96332,
Defence,(51.4762755),
Stage,GOPENH,LOPENH,LSCH,LOBCH,PWDOPENH
I,137751,75802,136562,137779,
"",(9.3640105),(65.0367935),(11.1520155),(9.2832820),
I-Non,,,,,137356
PWD,,,,,(9.9924981)
Stage,GOPENO,GSCO,GOBCO,LOPENO,LNT3O,LOBCO
I,129429,138176,140594,131767,,137383
"",(20.5666554),(9.0861638),(4.9855138),(17.8500207),,(9.7383065)
VII,,,,,138809,
"",,,,,(7.7366255),
Stage,DEFOPENS,TFWS
I,,125803
"",,(24.8864926)
I-Non,133373,
Defence,(15.6886806),
Stage,GOPENH,GSCH,GSTH,GOBCH,LOPENH,LSCH,LSTH,LOBCH,PWDOPENH
I,68384,68564,,73800,39309,67787,,72198,
"",(69.3042857),(69.2172491),,(66.3914919),(83.4300164),(69.6572694),,(67.1534217),
I-Non,,,,,,,,,69586
PWD,,,,,,,,,(68.8122862)
VII,,,75377,,,,73206,,
"",,,(65.3263316),,,,(66.6716379),,
Stage,GOPENO,GSCO,GSTO,GNT2O,GOBCO,LOPENO,LSTO,LOBCO
I,84862,90451,,86448,92858,64465,,75486
"",(59.6839864),(55.7163295),,(58.5474069),(53.8156961),(71.4000828),,(65.1075350)
VII,,,87217,,,,83472,
"",,,(58.0840122),,,,(60.7504090),
Stage,DEFOPENS,TFWS,ORPHAN,EWS
I,49264,44026,,98860
"",(79.2648162),(81.2345291),,(49.5548073)
I-Non,69948,,,
Defence,(68.4014140),,,
VII,,,75261,
"",,,(65.3263316),
Stage,GOPENH,GSCH,GSTH,GVJH,GNT1H,GOBCH,LOPENH,LSTH,LOBCH,PWDOPENH
I,126901,130631,,127567,,138965,106158,,133019,
"",(23.5805396),(18.9046135),,(22.8844711),,(7.6246225),(43.5071268),,(15.9315290),
I-Non,,,,,,,,,,108742
PWD,,,,,,,,,,(42.2969628)
VII,,,141689,,139828,,,129223,,
"",,,(2.9971739),,(6.1929085),,,(20.9244385),,
Stage,GOPENO,GSCO,GNT3O,LOPENO
I,83077,100515,,103060
"",(60.8798115),(48.0589023),,(46.1690466)
VII,,,136119,
"",,,(11.6574699),
Stage,GSTO,GOBCO
I,,141245
"",,(3.8552498)
VII,134378,
"",(13.9344262),
Stage,DEFOPENS,TFWS,EWS
I,,82439,138315
"",,(60.9799222),(8.7187144)
I-Non,124953,,
Defence,(25.5459544),,
Stage,GOPENH,GVJH,GOBCH,LOPENH,PWDOPENH
I,123066,,140866,142152,
"",(27.6545345),,(4.7070842),(2.2427337),
I-Non,,,,,108928
PWD,,,,,(41.1609401)
VII,,143018,,,
"",,(0.5094452),,,
Stage,GOPENO,LOBCO
I,126588,132177
"",(23.8907594),(17.0292573)
Stage,DEFOPENS,TFWS
I,,71029
"",,(67.7119280)
I-Non,120421,
Defence,(30.5890703),
Stage,GOPENH,GSTH,GNT1H,GOBCH,LOPENH,LSTH,LNT3H,LOBCH,PWDOPENH
I,107418,,119150,,97002,,,,
"",(42.9215913),,(32.3095051),,(50.8083922),,,,
I-Non,,,,,,,,,113247
PWD,,,,,,,,,(37.6936381)
VII,,115248,,121599,,118805,118218,118489,
"",,(36.0298810),,(29.3464077),,(32.3660798),(32.6609746),(32.4663078),
Stage,GOPENO,GSCO,GSTO,GVJO,LOBCO
I,111921,132656,,114595,
"",(38.9925740),(16.2430441),,(36.3578395),
VII,,,120424,,121473
"",,,(30.5890703),,(29.3464077)
Stage,DEFOPENS,TFWS,EWS
I,,83568,122318
"",,(59.9249812),(28.6046774)
I-Non,104513,,
Defence,(45.6445719),,
Stage,GOPENH,GSCH,GSTH,GVJH,GOBCH,LOPENH,LSCH,LNT1H,LNT2H,LOBCH,PWDOPENH
