Stage,GOPENS,GSCS,GNT3S,GSEBCS,LSCS,LVJS,PWDOPENS,ORPHAN,EWS
I,33717,61041,67451,83123,50493,52977,,,115797
"",(88.6037289),(78.5613347),(76.1358545),(69.7604398),(82.7086811),(81.7098306),,,(53.7424491)
I-Non,,,,,,,33345,,
PWD,,,,,,,(88.6997043),,
VII,,,,,,,,33876,
"",,,,,,,,(88.5551879),
Stage,GSCS,GSEBCS,LOPENS,LSEBCS,,TFWS,PWDROBC,EWS
"",,,,,,,S,
I,11323,17059,7985,21791,9964,,96341,15308
"",(96.2437396),(94.3331807),(97.3461799),(92.7108008),(96.7229568),,(63.2687832),(94.8964961)
Stage,GOBCS,GSEBCS,LOPENS,LSEBCS,TFWS,ORPHAN,EWS
I,8917,24057,11969,24708,13259,,19241
"",(97.0497898),(91.9492948),(96.0392321),(91.7849899),(95.6320635),,(93.6359026)
VII,,,,,,11764,
"",,,,,,(96.1353059),
Stage,GOPENS,GNT2S,LNT1S,TFWS,EWS
I,24135,50339,44865,12755,75966
"",(91.9393058),(82.7086811),(84.5731157),(95.7978793),(72.7750912)
Stage,GOPENS,GSTS,GOBCS,GSEBCS,LOPENS,LVJS,LSEBCS,TFWS,EWS
I,18608,47245,19635,30760,14790,66354,44066,21632,28139
"",(93.8492553),(83.7440631),(93.4557596),(89.5917850),(95.0547190),(76.5404634),(84.8482325),(92.7704421),(90.5124049)
Stage,GOPENS,LOBCS
I,34174,32099
"",(88.5013511),(89.1945571)
Stage,GOPENS,GSCS,GVJS,LOPENS,LSCS,LSTS,LOBCS,TFWS,EWS
I,31514,62783,67622,38944,64534,,48807,52116,101168
"",(89.3223371),(77.8445199),(76.1268781),(86.7801974),(77.2074577),,(83.1469549),(81.9341840),(60.6237408)
II,,,,,,139021,,,
"",,,,,,(38.8659877),,,
Stage,GOPENH,GSCH,GOBCH,LOBCH,LSEBCH,PWDOPENH
I,58918,101902,78502,60193,,
"",(80.9512783),(63.2687832),(73.6262684),(80.5269954),,
I-Non,,,,,,68640
PWD,,,,,,(77.5670525)
VII,,,,,87385,
"",,,,,(70.1991193),
Stage,GSCO,LOPENO
I,38214,19750
"",(87.9872713),(93.8820380)
Stage,DEFOPENS,EWS
I,,115223
"",,(57.1959853)
I-Non,20748,
Defence,(93.5806257),
Stage,GOPENH,GOBCH,LOPENH,LSCH
I,108245,149613,132176,132982
"",(57.2537563),(30.9541920),(43.5298862),(42.8773305)
Stage,GOPENH,GSTH,GOBCH,PWDOPENH
I,109950,,144222,
"",(56.9588351),,(34.8626522),
I-Non,,,,140651
PWD,,,,(37.6881791)
VII,,133801,,
"",,(42.2216419),,
Stage,GOPENO,GOBCO
I,101298,112108
"",(60.6237408),(55.2318816)
Stage,GOPENH,GSCH,GOBCH,GSEBCH,LOPENH,LNT1H,LSEBCH,PWDOPENH
I,110025,125827,111930,,76748,151306,,
"",(56.9588351),(47.4576949),(55.2318816),,(72.3242844),(29.3071786),,
I-Non,,,,,,,,105131
PWD,,,,,,,,(59.8892661)
