Stage,GOPENS,GNT1S,GOBCS,LOPENS,PWDOPENS,DEFOPENS,TFWS,ORPHAN,EWS
I,37795,54700,39532,45622,,,36791,,56495
"",(79.4751328),(69.0394836),(78.3496848),(74.5211181),,,(79.8656107),,(67.4824177)
I-Non,,,,,,51661,,,
Defence,,,,,,(70.9370842),,,
I-Non,,,,,52238,,,,
PWD,,,,,(70.7220669),,,,
VII,,,,,,,,53089,
"",,,,,,,,(69.7082914),
Stage,GOPENS,GNT3S,,TFWS,EWS
I,5429,11944,5770,,10441
"",(96.9378449),(93.5601746),(96.7777145),,(94.3125425)
Stage,GOPENS,GSCS,GNT1S,PWDOPENS,TFWS,EWS
I,27030,31365,38342,,26357,47231
"",(85.5965895),(83.1461738),(79.1079584),,(85.7967175),(73.5739966)
I-Non,,,,25250,,
PWD,,,,(86.3666603),,
Stage,GOPENS,GOBCS,LOPENS,LOBCS,TFWS,ORPHAN,EWS
I,14276,15853,13059,13966,17058,,19218
"",(92.2870170),(91.4874509),(92.9348086),(92.4845102),(90.8078665),,(89.6297360)
VII,,,,,,14828,
"",,,,,,(91.9734660),
Stage,GOPENS,GSCS,GVJS,GOBCS,PWDOPENS,TFWS,EWS
I,26952,61321,,49540,,46318,74298
"",(85.5965895),(64.0609282),,(72.4718017),,(74.2260244),(54.1780657)
I-Non,,,,,43447,,
PWD,,,,,(75.7886771),,
VII,,,44005,,,,
"",,,(75.6049358),,,,
Stage,GOPENS,GSCS,GNT1S,GNT2S,GNT3S,LOPENS,LSCS,LSTS,PWDOPENS,DEFOPENS,TFWS,EWS
I,42993,49782,62818,69619,72385,31523,63573,,,,45705,69613
"",(76.4889836),(71.9798416),(63.5478045),(57.9292585),(56.3628587),(82.9381616),(63.0502380),,,,(74.5106403),(57.9292585)
II,,,,,,,,89182,,,,
"",,,,,,,,(42.0206383),,,,
I-Non,,,,,,,,,,46764,,
Defence,,,,,,,,,,(74.1161376),,
I-Non,,,,,,,,,41270,,,
PWD,,,,,,,,,(77.1347248),,,
Stage,GOPENH,GSTH
I,96679,
"",(34.6668564),
VII,,108421
"",,(21.2317049)
Stage,GSCH,GVJH
I,57940,66723
"",(66.5894149),(60.6284658)
"",GOPENH
I,"102372(28.4665226)"
"",GOPENH,LOPENH
I,"96984(34.1210946)",
II,,"108178(21.5067519)"
"",GOPENO
I,"53427(69.6045087)"
"",GOPENH
I,"116376(10.4981278)"
"",GSCH,PWDOPENH
I,"76951(52.4476185)",
"I-NonPWD",,"81588(48.7700838)"
"",GOPENO
I,"22362(87.9850640)"
"",EWS
I,"98733(32.2621925)"
Stage,GOPENH,GSTH,GNT1H,GNT2H,GNT3H,GOBCH,LOPENH
I,89524,,90335,,,95749,59024
"",(41.9139826),,(39.8713522),,,(35.6598862),(66.0248119)
VII,,95271,,90882,94624,,
"",,(35.6983743),,(39.6081812),(36.1480075),,
Stage,GOPENO,GSCO,GNT2O,GOBCO,LOPENO,LOBCO
I,84920,117644,,91426,69306,87613
"",(45.6704109),(8.6023034),,(39.4227966),(58.8006082),(43.0138429)
VII,,,91943,,,
"",,,(39.3128682),,,
Stage,DEFOPENS,TFWS,EWS
I,,69127,78139
"",,(58.8113371),(51.2600953)
I-Non,89678,,
Defence,(41.4815869),,
Stage,GOPENH,GSCH,GNT1H,GNT3H,LSCH
I,25290,44134,50993,44726,43484
"",(86.3666603),(75.6049358),(71.1976870),(75.3508645),(75.7886771)
Stage,GOPENO,GSCO,GSTO,GOBCO
I,13883,30348,67150,18498
"",(92.5464629),(83.4797216),(60.0860804),(90.0081429)
Stage,GOPENH,GSCH,GSTH,GVJH,GNT3H,LSCH,PWDOPENH
I,64775,65905,85843,95748,97174,78506,
"",(61.9054461),(61.2621174),(44.9304271),(35.6598862),(33.5099087),(51.2359011),
I-Non,,,,,,,58597
PWD,,,,,,,(66.2395008)
Stage,GOPENO,GOBCO,LOPENO,LOBCO
I,48757,67189,60474,64306
"",(72.7702415),(60.0860804),(64.8863260),(62.0823842)
Stage,GVJO,GNT2O
I,98309,93458
"",(32.3435843),(38.1738800)
Stage,DEFOPENS,TFWS,ORPHAN,EWS
I,,66213,,76817
"",,(60.7344231),,(52.4476185)
I-Non,63273,,,
Defence,(63.0882980),,,
VII,,,66989,
"",,,(60.5043241),
Stage,GOPENH,GSCH,GOBCH,LSCH,LSTH,PWDOPENH
I,46604,64283,54743,54428,,
"",(74.1753429),(62.0823842),(69.0394836),(69.1685966),,
I-Non,,,,,,50944
PWD,,,,,,(71.2367422)
VII,,,,,55049,
"",,,,,(68.7024004),
Stage,GOPENO,GSCO,LOPENO,LOBCO
I,39550,46085,35955,46131
"",(78.3496848),(74.3640850),(80.4540499),(74.3640850)
Stage,ORPHAN,EWS
I,,48968
"",,(72.7060426)
VII,42295,
"",(76.6964455),
Stage,GOPENH,GOBCH,LOPENH,LSTH,PWDOPENH
I,75971,95571,83458,,
"",(53.8866742),(35.6983743),(46.9414830),,
I-Non,,,,,77127
PWD,,,,,(52.2301039)
VII,,,,82927,
"",,,,(47.7695520),
Stage,GOPENO,GSCO,GSTO,GNT1O,GOBCO,LOPENO
I,69404,80470,,101287,72380,91978
"",(58.8006082),(49.4442605),,(29.3331437),(56.3628587),(39.3128682)
VII,,,84292,,,
"",,,(45.9884082),,,
Stage,LSCO,LOBCO
I,95322,91643
"",(35.6983743),(39.4196471)
Stage,DEFOPENS,TFWS,ORPHAN,EWS
I,,56642,,93610
"",,(67.4824177),,(37.5478565)
I-Non,72007,,,
Defence,(56.7650587),,,
VII,,,86023,
"",,,(44.7418375),
"",GOPENH,LOPENH
I,"14210(92.3335702)","13910(92.5464629)"
"",GOBCO,LOBCO
I,"14385(92.2346476)","12597(93.1750461)"
"",GOPENH,GSTH,LSTH
I,"18443(90.0256605)","113867(14.2210761)",
VII,,,"16268(91.2295664)"
"",GSTO,LOBCO
I,"86718(43.3167495)","24469(86.8703589)"
"",DEFOPENS,EWS
I,"39397(78.3496848)","21214(88.5953918)"
"",GOPENH,GVJH
I,"36263(80.3744535)","84639(45.9187639)"
"",GOPENH,GVJH,LSCH
I,"19610(89.4077610)","84474(45.9884082)","54175(69.3404295)"
"",GOBCO,LOPENO,LOBCO
I,"25284(86.3666603)","25115(86.5103056)","30752(83.3155184)"
"",EWS
I,"40876(77.6308856)"
"",GOPENH,PWDOPENH
I,"51556(70.9370842)",
"I-NonPWD",,"52451(70.7220669)"
Stage,GOPENH,GNT2H,GOBCH
I,74894,80381,76222
"",(54.1664697),(49.4442605),(53.7302794)
Stage,GOPENO,LOPENO
I,118297,114347
"",(7.4616793),(13.5287968)
Stage,DEFOPENS,ORPHAN,EWS
I,,,106234
"",,,(23.4829494)
I-Non,74028,,
Defence,(54.5241174),,
VII,,76339,
"",,(52.8246408),
Stage,GOPENH,GSTH,GOBCH,LOPENH
I,20710,78164,21971,16989
"",(88.8543387),(51.2600953),(88.1677532),(90.8511759)
Stage,TFWS,EWS
I,13646,33849
"",(92.6252847),(81.6296507)
"",,GOPENH
"",I,"13638(92.6252847)"
"",,GSCO
"",I,"44801(75.1821980)"
"",,EWS
"",I,"37685(79.4751328)"
"",,GOPENH,GSCH
"",I,"25012(86.5233044)","39919(78.1473584)"
"",,GOPENO,GSTO
"",I,"22225(88.0563059)",
"",VII,,"26274(85.8374792)"
Stage,GOPENH,GOBCH,LSTH,PWDOPENH
I,39047,40005,,
"",(78.4825990),(78.1062290),,
I-Non,,,,39649
PWD,,,,(78.2814198)
VII,,,38146,
"",,,(79.2815054),
Stage,GOPENO,GSTO,GNT3O,GOBCO,LOPENO,LOBCO
I,48752,,106537,59397,63110,63592
"",(72.7702415),,(23.2238494),(65.7244332),(63.0882980),(63.0502380)
VII,,52345,,,,
"",,(70.7220669),,,,
Stage,ORPHAN,EWS
I,,59059
"",,(66.0248119)
VII,34664,
"",(81.3782643),
Stage,GOPENH,GSCH,GSTH,GVJH,GNT1H,LVJH,LNT1H,LNT2H
I,63747,75437,,84717,97802,,115828,101985
"",(62.3954246),(53.9262430),,(45.9187639),(32.5908894),,(11.2993545),(28.6995083)
II,,,,,,91327,,
"",,,,,,(39.4227966),,
VII,,,64260,,,,,
"",,,(62.0823842),,,,,
Stage,GOPENO,GSTO,LOPENO
I,94225,,100123
"",(36.1623265),,(30.5619889)
VII,,103999,
"",,(26.2202423),
Stage,GOPENH,GVJH,LOPENH,PWDOPENH
I,64941,,65822,
"",(61.8814494),,(61.2621174),
I-Non,,,,66312
PWD,,,,(60.7344231)
VII,,66507,,
"",,(60.6284658),,
Stage,GOPENH,LOPENH,LOBCH,PWDOPENH
I,19635,24377,26545,
"",(89.4077610),(86.9162467),(85.6913808),
I-Non,,,,23892
PWD,,,,(87.0828062)
Stage,GOPENO,LOBCO
I,44670,43331
"",(75.3508645),(75.8471965)
Stage,GOPENH,GSCH,GSTH
I,52428,62660,
"",(70.7220669),(63.7147595),
VII,,,56783
"",,,(67.4472840)
Stage,GOPENO,GSTO,GOBCO
I,57573,,86539
"",(66.8137813),,(44.6471616)
VII,,71631,
"",,(56.8099848),
Stage,GOPENH,GNT3H
I,8603,73102
"",(95.2996920),(55.2570590)
Stage,GOPENO,GOBCO,LOBCO
I,63640,67525,63315
"",(62.3954246),(59.7201871),(63.0502380)
Stage,GSCH,LOPENH,LSTH,LOBCH
I,67012,65244,,69802
"",(60.5043241),(61.6697194),,(57.9292585)
VII,,,67254,
"",,,(60.0860804),
Stage,GSCH,LOPENH,LOBCH
I,45189,40342,43408
"",(74.9700023),(78.0555027),(75.8471965)
Stage,GOBCO,LOBCO
I,47299,62972
"",(73.5739966),(63.4724857)
Stage,GOPENH,GOBCH,LSTH,PWDOPENH
I,68390,71382,,
"",(59.4192464),(57.0638559),,
I-Non,,,,61711
PWD,,,,(64.0172786)
VII,,,73449,
"",,,(55.2181517),
Stage,DEFOPENS,ORPHAN
I-Non,66982,
Defence,(60.5043241),
VII,,72221
"",,(56.5826603)
Stage,GOPENH,GNT2H,GOBCH,LOPENH,LOBCH,PWDOPENH
I,29875,35288,31861,27143,29627,
"",(83.8902317),(80.8718313),(82.6809987),(85.4043578),(84.0809188),
I-Non,,,,,,29597
PWD,,,,,,(84.0809188)
Stage,GSCO,GSTO,LOPENO
I,44844,60969,30800
"",(75.1821980),(64.4979119),(83.3155184)
Stage,GOPENH,GSCH,GOBCH
I,34147,39415,35130
"",(81.4293860),(78.3496848),(80.8718313)
Stage,GSCH,GSTH,GOBCH
I,49447,,42662
"",(72.5765063),,(76.5571858)
VII,,42932,
"",,(76.4889836),
Stage,GOPENO,GSCO,GVJO,LOPENO,LSCO
I,61029,82868,110724,62005,73991
"",(64.4979119),(47.8470482),(18.3037194),(64.0075195),(54.5241174)
Stage,TFWS,EWS
I,41654,63974
"",(77.0666918),(62.3799839)
"",GOPENH
I,"62373(63.7147595)"
"",GOPENO
I,"108346(21.2317049)"
"",EWS
I,"94625(36.1480075)"
Stage,GOPENH,GSCH,GOBCH,LSCH,LSTH,LOBCH,PWDOPENH
I,115913,117555,121051,108593,,91573,
"",(11.2993545),(8.6023034),(3.1915928),(20.8205322),,(39.4196471),
I-Non,,,,,,,110361
PWD,,,,,,,(18.8401670)
VII,,,,,122042,,
"",,,,,(1.2002313),,
Stage,TFWS,EWS
I,73148,121167
"",(55.2570590),(2.7571580)
Stage,GOPENH,GSTH,GNT1H,GOBCH,LOPENH,LSTH,LVJH,LOBCH,PWDOPENH
I,59327,,78711,60148,50679,,111034,60058,
"",(65.7244332),,(51.1072039),(65.2400587),(71.4470469),,(17.5316365),(65.2657662),
I-Non,,,,,,,,,47678
PWD,,,,,,,,,(73.2440997)
VII,,60940,,,,55849,,,
"",,(64.4979119),,,,(68.2985361),,,
Stage,GOPENO,GSCO,GOBCO,LOPENO,LSCO,LSTO,LOBCO
I,72291,74982,89387,85688,100039,,88169
"",(56.5826603),(54.1246150),(41.9139826),(44.9868010),(30.5619889),,(42.7946749)
VII,,,,,,67403,
"",,,,,,(59.7201871),
Stage,DEFOPENS,ORPHAN,EWS
I,,,76064
"",,,(53.7302794)
I-Non,52691,,
Defence,(70.2135829),,
VII,,62011,
"",,(64.0075195),
Stage,GOPENH,GOBCH,LSCH,LOBCH,PWDOPENH
I,120609,122060,117836,99485,
"",(3.6006941),(1.1966135),(8.3872203),(31.7734581),
I-Non,,,,,119860
PWD,,,,,(5.2450064)
Stage,GOPENO,LOPENO,LOBCO
I,119298,70048,101116
"",(5.9035687),(57.7165019),(29.3331437)
Stage,GOPENH,GSCH,GSTH,GNT1H,GNT3H,GOBCH,LOPENH,LOBCH,PWDOPENH
I,86275,95464,,,,103782,102824,,
"",(44.7418375),(35.6983743),,,,(26.3140433),(28.1605922),,
II,,,,,,,,105031,
"",,,,,,,,(25.3179745),
I-Non,,,,,,,,,98836
PWD,,,,,,,,,(32.2621925)
VII,,,115973,108604,108698,,,,
"",,,(11.2993545),(20.8205322),(20.8205322),,,,
Stage,GOPENO,GOBCO,LOPENO
I,82543,92358,116586
"",(48.1419882),(39.1582539),(10.4564832)
Stage,DEFOPENS,EWS
I,,121958
"",,(1.4547046)
I-Non,103422,
Defence,(26.9007793),
Stage,GOPENH,GSCH,GSTH,GOBCH,LOPENH,LSCH,LSTH
I,92900,122370,,111446,75383,,
"",(38.5667023),(0.5860944),,(17.4354552),(53.9262430),,
VII,,119187,119505,,,103022,105561
"",,(6.3771146),(5.5595051),,,(27.3337429),(24.8766135)
Stage,GSCO,GNT2O,GOBCO,LOBCO
I,,87253,119856,108437
"",,(43.3051128),(5.2450064),(21.2317049)
VII,122552,,,
"",(0.1660971),,,
Stage,GOPENH,GSCH,LOPENH,LOBCH,PWDOPENH
I,59578,59647,30337,74895,
"",(65.5958943),(65.5958943),(83.4797216),(54.1664697),
I-Non,,,,,48035
PWD,,,,,(72.9031949)
Stage,GOPENO,LSTO,LOBCO
I,72082,,87580
"",(56.5826603),,(43.0138429)
VII,,68351,
"",,(59.4192464),
Stage,DEFOPENS,EWS
I,,39228
"",,(78.3504176)
I-Non,55216,
Defence,(68.5714285),
Stage,GOPENH,GSTH,LOPENH
I,77358,,94919
"",(51.9313711),,(35.9780390)
VII,,80549,
"",,(49.4442605),
Stage,GOPENH,GNT2H,GOBCH,LOPENH
I,110050,118913,,112796
"",(19.1072714),(6.7586339),,(15.5460791)
VII,,,120259,
"",,,(4.3556566),
Stage,DEFOPENS,EWS
I,,93417
"",,(38.1738800)
I-Non,111640,
Defence,(17.0051501),
Stage,GSCH,PWDOPENH
I,63420,
"",(63.0502380),
I-Non,,59093
PWD,,(66.0248119)
Stage,GOPENH,GSTH,LSCH,LOBCH
I,43823,,83774,35847
"",(75.6487214),,(46.4456321),(80.5336015)
VII,,55463,,
"",,(68.3772406),,
Stage,GOPENO,GSCO,GOBCO,LOPENO
I,71186,86518,76052,78871
"",(57.0638559),(44.6471616),(53.7302794),(51.1072039)
Stage,GOPENH,GVJH,LOPENH
