Stage,GOPENS,GSCS,GSTS,GNT1S,GNT2S,GNT3S,GOBCS,LOPENS,LSCS,LVJS,LOBCS,PWDOPENS,DEFOPENS,TFWS,ORPHAN,EWS
I,40878,59564,79827,54948,52709,68001,44497,32388,35680,70732,39863,,78568,36594,,69892
"",(77.6308856),(65.5958943),(50.5614783),(68.7024004),(70.2135829),(59.5292331),(75.4846987),(82.4244430),(80.5501725),(57.4413646),(78.1473584),,(51.2359011),(80.1068911),,(57.7165019)
I-Non,,,,,,,,,,,,39047,,,,
PWD,,,,,,,,,,,,(78.4825990),,,,
VII,,,,,,,,,,,,,,,41635,
"",,,,,,,,,,,,,,,(77.0666918),
Stage,GOPENS,GSCS,GNT1S,GNT3S,GOBCS,LOPENS,LSCS,PWDOPENS,DEFOPENS,,TFWS,ORPHAN,,EWS
I,6665,10230,9230,11944,7323,5798,12206,76042,22926,6732,,,9088,
"",(96.3108357),(94.4417452),(94.9538024),(93.5601746),(95.9583037),(96.7746580),(93.4206172),(53.7302794),(87.6299679),(96.2887283),,,(95.0512832),
VII,,,,,,,,,,,,6936,,
"",,,,,,,,,,,,(96.1795056),,
Stage,GOPENS,GSCS,GSTS,GVJS,GNT2S,GOBCS,LOPENS,LSCS,LOBCS,PWDOPENS,,TFWS,PWDROBC,ORPHAN,EWS
"",,,,,,,,,,,,,S,,
I,8951,10484,45550,18044,10438,9767,8061,16255,9512,82853,7744,,118588,,11322
"",(95.1149971),(94.2929100),(74.5211181),(90.3376471),(94.3125425),(94.6591943),(95.5827290),(91.2295664),(94.8367501),(47.8470482),(95.7632883),,(7.0709457),,(93.8349561)
VII,,,,,,,,,,,,,,9418,
"",,,,,,,,,,,,,,(94.8726477),
Stage,GOPENS,GSCS,GSTS,GVJS,GNT2S,GOBCS,LOPENS,LSCS,LSTS,LVJS,LOBCS,PWDOPENS,DEFOPENS,TFWS,ORPHAN,EWS
I,26874,39110,71516,67364,40465,28241,24881,32567,94210,71089,26950,,77884,18945,,36609
"",(85.6064920),(78.4825990),(56.8099848),(60.0860804),(77.9458986),(84.8614274),(86.5576404),(82.4069575),(36.1623265),(57.2112851),(85.5965895),,(51.6740911),(89.8715578),,(80.1068911)
I-Non,,,,,,,,,,,,26357,,,,
PWD,,,,,,,,,,,,(85.7967175),,,,
VII,,,,,,,,,,,,,,,29026,
"",,,,,,,,,,,,,,,(84.2234647),
Stage,GOPENS,GNT2S,GNT3S,GOBCS,LOPENS,LSCS,LNT1S,LNT2S,LOBCS,TFWS,PWDROBC,ORPHAN,EWS
"",,,,,,,,,,,S,,
I,12396,16707,54389,14276,12571,20794,25808,32970,15097,11804,92097,,15474
"",(93.3030001),(91.0449886),(69.1685966),(92.2870170),(93.1795623),(88.7955580),(86.1713847),(82.1909278),(91.8885683),(93.5731551),(39.3128682),,(91.6047864)
VII,,,,,,,,,,,,14702,
"",,,,,,,,,,,,(92.0451859),
Stage,GOPENS,GSCS,GVJS,GNT3S,GOBCS,LOPENS,LSTS,LOBCS,PWDOPENS,TFWS,DEFROBCS,EWS
I,52428,63573,104226,,53712,25338,,37632,,46996,94502,60936
"",(70.7220669),(63.0502380),(25.8381109),,(69.5290454),(86.3666603),,(79.5309168),,(74.0962113),(36.1594098),(64.5161290)
